Date,Requests generated,CPU usage [%],Memory usage [%]
2013-08-28 22:43:06,16.0,0.6166666666666667,0.0
2013-08-28 22:48:06,16.0,0.6166666666666667,0.0
2013-08-28 22:53:06,16.0,0.6333333333333333,0.0
2013-08-28 22:58:06,16.0,0.6333333333333333,0.0
2013-08-28 23:03:06,14.0,0.55,0.0
2013-08-28 23:08:06,16.0,0.5666666666666667,0.39999961853027344
2013-08-28 23:13:06,17.0,0.6166666666666667,0.19999980926513672
2013-08-28 23:18:06,15.0,0.6,0.0
2013-08-28 23:23:06,14.0,0.5666666666666667,0.0
2013-08-28 23:28:06,14.0,0.5666666666666667,0.0
2013-08-28 23:33:06,15.0,0.6,0.0
2013-08-28 23:38:06,17.0,0.6833333333333332,0.0
2013-08-28 23:43:06,16.0,0.6166666666666667,0.0
2013-08-28 23:48:06,16.0,0.6166666666666667,0.0
2013-08-28 23:53:06,14.0,0.55,0.0
2013-08-28 23:58:06,17.0,0.6666666666666667,0.0
2013-08-29 00:03:06,18.0,0.5666666666666667,0.733332633972168
2013-08-29 00:08:06,15.0,0.5,0.5333328247070312
2013-08-29 00:13:06,15.0,0.6,0.0
2013-08-29 00:18:06,16.0,0.6333333333333333,0.0
2013-08-29 00:23:07,14.0,0.5333333333333333,0.0
2013-08-29 00:28:07,15.0,0.5833333333333334,0.0
2013-08-29 00:33:07,17.0,0.6666666666666667,0.0
2013-08-29 00:38:07,13.0,0.5166666666666666,0.0
2013-08-29 00:43:07,15.0,0.6,0.0
2013-08-29 00:48:07,20.0,0.7333333333333333,0.2666664123535156
2013-08-29 00:53:07,17.0,0.55,0.733332633972168
2013-08-29 00:58:07,23.0,0.8833333333333333,0.0666666030883789
2013-08-29 01:03:07,24.0,0.9166666666666669,0.1333332061767578
2013-08-29 01:08:07,15.0,0.6,0.0
2013-08-29 01:13:07,17.0,0.6333333333333333,0.19999980926513672
2013-08-29 01:18:06,17.0,0.6833333333333332,0.0
2013-08-29 01:23:06,14.0,0.55,0.0
2013-08-29 01:28:06,14.0,0.5666666666666667,0.0
2013-08-29 01:33:06,17.0,0.6833333333333332,0.0
2013-08-29 01:38:06,14.0,0.5666666666666667,0.0
2013-08-29 01:43:06,15.0,0.5833333333333334,0.0
2013-08-29 01:48:06,17.0,0.6833333333333332,0.0
2013-08-29 01:53:06,15.0,0.6,0.0
2013-08-29 01:58:06,14.0,0.55,0.0
2013-08-29 02:03:06,17.0,0.65,0.0
2013-08-29 02:08:06,16.0,0.6166666666666667,0.0
2013-08-29 02:13:06,14.0,0.55,0.0
2013-08-29 02:18:06,14.0,0.5666666666666667,0.0
2013-08-29 02:23:06,14.0,0.55,0.0
2013-08-29 02:28:06,14.0,0.55,0.0
2013-08-29 02:33:07,17.0,0.6833333333333332,0.0
2013-08-29 02:38:07,16.0,0.5666666666666667,0.39999961853027344
2013-08-29 02:43:07,16.0,0.6333333333333333,0.0
2013-08-29 02:48:07,16.0,0.6333333333333333,0.0
2013-08-29 02:53:07,16.0,0.6333333333333333,0.0
2013-08-29 02:58:07,16.0,0.6333333333333333,0.0
2013-08-29 03:03:07,15.0,0.6,0.0
2013-08-29 03:08:07,15.0,0.6,0.0
2013-08-29 03:13:07,18.0,0.7166666666666667,0.0
2013-08-29 03:18:07,17.0,0.6833333333333332,0.0
2013-08-29 03:23:07,15.0,0.6,0.0
2013-08-29 03:28:07,14.0,0.55,0.0
2013-08-29 03:33:07,19.0,0.7333333333333333,0.0
2013-08-29 03:38:07,17.0,0.65,0.0
2013-08-29 03:43:07,14.0,0.5333333333333333,0.0
2013-08-29 03:48:07,18.0,0.7166666666666667,0.0
2013-08-29 03:53:07,18.0,0.7166666666666667,0.0
2013-08-29 03:58:07,18.0,0.7166666666666667,0.0
2013-08-29 04:03:07,17.0,0.6833333333333332,0.0
2013-08-29 04:08:07,18.0,0.7166666666666667,0.0
2013-08-29 04:13:07,14.0,0.5666666666666667,0.0
2013-08-29 04:18:07,17.0,0.6833333333333332,0.0
2013-08-29 04:23:07,18.0,0.7166666666666667,0.0
2013-08-29 04:28:07,16.0,0.6166666666666667,0.0
2013-08-29 04:33:07,16.0,0.6333333333333333,0.0
2013-08-29 04:38:08,16.0,0.6333333333333333,0.0
2013-08-29 04:43:08,16.0,0.6333333333333333,0.0
2013-08-29 04:48:08,16.0,0.6166666666666667,0.0
2013-08-29 04:53:08,16.0,0.6333333333333333,0.0
2013-08-29 04:58:08,15.0,0.6,0.0
2013-08-29 05:03:08,15.0,0.6,0.0
2013-08-29 05:08:08,16.0,0.6166666666666667,0.0
2013-08-29 05:13:08,16.0,0.6166666666666667,0.0
2013-08-29 05:18:08,16.0,0.6333333333333333,0.0
2013-08-29 05:23:08,15.0,0.5833333333333334,0.0
2013-08-29 05:28:08,15.0,0.5833333333333334,0.0
2013-08-29 05:33:08,17.0,0.65,0.0
2013-08-29 05:38:08,16.0,0.6166666666666667,0.0
2013-08-29 05:43:08,16.0,0.6166666666666667,0.0
2013-08-29 05:48:08,15.0,0.5833333333333334,0.0
2013-08-29 05:53:08,17.0,0.65,0.0
2013-08-29 05:58:08,15.0,0.6,0.0
2013-08-29 06:03:08,17.0,0.65,0.0
2013-08-29 06:08:08,16.0,0.6333333333333333,0.0
2013-08-29 06:13:08,15.0,0.5833333333333334,0.0
2013-08-29 06:18:08,15.0,0.6,0.0
2013-08-29 06:23:08,16.0,0.6333333333333333,0.0
2013-08-29 06:28:08,14.0,0.5666666666666667,0.0
2013-08-29 06:33:08,16.0,0.6166666666666667,0.0
2013-08-29 06:38:09,17.0,0.6833333333333332,0.0
2013-08-29 06:43:09,17.0,0.6833333333333332,0.0
2013-08-29 06:48:09,13.0,0.5,0.0
2013-08-29 06:53:09,14.0,0.5666666666666667,0.0
2013-08-29 06:58:09,14.0,0.5666666666666667,0.0
2013-08-29 07:03:09,13.0,0.5166666666666666,0.0
2013-08-29 07:08:09,16.0,0.6333333333333333,0.0
2013-08-29 07:13:09,16.0,0.6333333333333333,0.0
2013-08-29 07:18:09,13.0,0.5166666666666666,0.0
2013-08-29 07:23:09,15.0,0.5833333333333334,0.0
2013-08-29 07:28:09,14.0,0.5666666666666667,0.0
2013-08-29 07:33:09,14.0,0.5333333333333333,0.0
2013-08-29 07:38:09,16.0,0.6166666666666667,0.0
2013-08-29 07:43:09,19.0,0.6666666666666667,0.4666662216186524
2013-08-29 07:48:09,16.0,0.6166666666666667,0.0
2013-08-29 07:53:09,16.0,0.6166666666666667,0.0
2013-08-29 07:58:09,16.0,0.6166666666666667,0.0
2013-08-29 08:03:09,13.0,0.5166666666666666,0.0
2013-08-29 08:08:09,15.0,0.5833333333333334,0.0
2013-08-29 08:13:09,16.0,0.6166666666666667,0.0
2013-08-29 08:18:09,14.0,0.5666666666666667,0.0
2013-08-29 08:23:09,15.0,0.5833333333333334,0.0
2013-08-29 08:28:09,17.0,0.6666666666666667,0.0
2013-08-29 08:33:09,15.0,0.5833333333333334,0.0
2013-08-29 08:38:09,15.0,0.5833333333333334,0.0
2013-08-29 08:43:09,17.0,0.6666666666666667,0.0
2013-08-29 08:48:09,14.0,0.5666666666666667,0.0
2013-08-29 08:53:09,14.0,0.55,0.0
2013-08-29 08:58:09,17.0,0.6666666666666667,0.0
2013-08-29 09:03:09,17.0,0.6666666666666667,0.0
2013-08-29 09:08:09,16.0,0.6333333333333333,0.0
2013-08-29 09:13:09,17.0,0.6666666666666667,0.0
2013-08-29 09:18:09,17.0,0.65,0.19999980926513672
2013-08-29 09:23:09,13.0,0.5,0.0
2013-08-29 09:28:10,15.0,0.6,0.0
2013-08-29 09:33:10,14.0,0.55,0.0
2013-08-29 09:38:10,16.0,0.6333333333333333,0.0
2013-08-29 09:43:10,15.0,0.6,0.0
2013-08-29 09:48:10,16.0,0.6333333333333333,0.0
2013-08-29 09:53:10,14.0,0.5333333333333333,0.0
2013-08-29 09:58:10,15.0,0.5833333333333334,0.0
2013-08-29 10:03:10,16.0,0.6333333333333333,0.0
2013-08-29 10:08:10,14.0,0.5333333333333333,0.0
2013-08-29 10:13:10,15.0,0.6,0.0
2013-08-29 10:18:10,14.0,0.5333333333333333,0.0
2013-08-29 10:23:10,13.0,0.5,0.0
2013-08-29 10:28:09,17.0,0.65,0.0
2013-08-29 10:33:09,14.0,0.5666666666666667,0.0
2013-08-29 10:38:09,16.0,0.6166666666666667,0.0
2013-08-29 10:43:09,16.0,0.6166666666666667,0.0
2013-08-29 10:48:09,17.0,0.6833333333333332,0.0
2013-08-29 10:53:09,15.0,0.6,0.0
2013-08-29 10:58:09,14.0,0.55,0.0
2013-08-29 11:03:09,16.0,0.6166666666666667,0.0
2013-08-29 11:08:09,14.0,0.55,0.0
2013-08-29 11:13:09,17.0,0.6666666666666667,0.0
2013-08-29 11:18:09,15.0,0.6,0.0
2013-08-29 11:23:10,13.0,0.5166666666666666,0.0
2013-08-29 11:28:10,16.0,0.6333333333333333,0.0
2013-08-29 11:33:10,18.0,0.7,0.0
2013-08-29 11:38:10,18.0,0.7166666666666667,0.0
2013-08-29 11:43:10,14.0,0.55,0.0
2013-08-29 11:48:10,15.0,0.6,0.0
2013-08-29 11:53:10,14.0,0.5333333333333333,0.0
2013-08-29 11:58:10,13.0,0.5166666666666666,0.0
2013-08-29 12:03:10,17.0,0.65,0.0
2013-08-29 12:08:10,15.0,0.6,0.0
2013-08-29 12:13:10,15.0,0.6,0.0
2013-08-29 12:18:10,16.0,0.6333333333333333,0.0
2013-08-29 12:23:10,18.0,0.7166666666666667,0.0
2013-08-29 12:28:10,14.0,0.5333333333333333,0.0
2013-08-29 12:33:10,15.0,0.6,0.0
2013-08-29 12:38:10,35.0,1.25,0.5999994277954102
2013-08-29 12:43:10,24.0,0.7333333333333333,1.1999988555908203
2013-08-29 12:48:10,17.0,0.6666666666666667,0.0
2013-08-29 12:53:10,16.0,0.55,0.4666662216186524
2013-08-29 12:58:10,14.0,0.55,0.0666666030883789
2013-08-29 13:03:10,17.0,0.65,0.0
2013-08-29 13:08:10,16.0,0.6333333333333333,0.0
2013-08-29 13:13:10,17.0,0.65,0.0
2013-08-29 13:18:10,16.0,0.6166666666666667,0.0
2013-08-29 13:23:10,15.0,0.5833333333333334,0.0
2013-08-29 13:28:10,14.0,0.55,0.0
2013-08-29 13:33:10,18.0,0.7166666666666667,0.0
2013-08-29 13:38:10,18.0,0.6833333333333332,0.19999980926513672
2013-08-29 13:43:10,17.0,0.65,0.0
2013-08-29 13:48:10,16.0,0.6166666666666667,0.0
2013-08-29 13:53:10,16.0,0.6333333333333333,0.0
2013-08-29 13:58:10,17.0,0.6666666666666667,0.0
2013-08-29 14:03:11,17.0,0.6833333333333332,0.0
2013-08-29 14:08:11,16.0,0.6333333333333333,0.0
2013-08-29 14:13:11,14.0,0.5333333333333333,0.0
2013-08-29 14:18:11,16.0,0.6166666666666667,0.0
2013-08-29 14:23:11,15.0,0.5833333333333334,0.0
2013-08-29 14:28:11,13.0,0.5166666666666666,0.0
2013-08-29 14:33:11,17.0,0.6666666666666667,0.0
2013-08-29 14:38:11,18.0,0.7,0.0
2013-08-29 14:43:11,15.0,0.5833333333333334,0.0
2013-08-29 14:48:11,17.0,0.6666666666666667,0.0
2013-08-29 14:53:11,15.0,0.6,0.0
2013-08-29 14:58:11,14.0,0.5666666666666667,0.0
2013-08-29 15:03:11,16.0,0.6166666666666667,0.0
2013-08-29 15:08:11,17.0,0.65,0.0
2013-08-29 15:13:11,14.0,0.5666666666666667,0.0
2013-08-29 15:18:11,14.0,0.5666666666666667,0.0
2013-08-29 15:23:11,15.0,0.5833333333333334,0.0
2013-08-29 15:28:11,14.0,0.55,0.0
2013-08-29 15:33:11,17.0,0.6666666666666667,0.0
2013-08-29 15:38:11,18.0,0.7,0.0
2013-08-29 15:43:11,17.0,0.6166666666666667,0.33333301544189453
2013-08-29 15:48:11,16.0,0.5833333333333334,0.19999980926513672
2013-08-29 15:53:11,17.0,0.6833333333333332,0.0
2013-08-29 15:58:11,18.0,0.7,0.0
2013-08-29 16:03:11,15.0,0.6,0.0
2013-08-29 16:08:11,17.0,0.65,0.0
2013-08-29 16:13:11,17.0,0.65,0.0
2013-08-29 16:18:11,13.0,0.5166666666666666,0.0
2013-08-29 16:23:11,16.0,0.5666666666666667,0.39999961853027344
2013-08-29 16:28:11,16.0,0.6166666666666667,0.0666666030883789
2013-08-29 16:33:11,16.0,0.6333333333333333,0.0
2013-08-29 16:38:11,16.0,0.6333333333333333,0.0
2013-08-29 16:43:11,15.0,0.5833333333333334,0.0
2013-08-29 16:48:11,13.0,0.5,0.0
2013-08-29 16:53:11,14.0,0.55,0.0
2013-08-29 16:58:11,17.0,0.6833333333333332,0.0
2013-08-29 17:03:11,16.0,0.6,0.19999980926513672
2013-08-29 17:08:11,17.0,0.65,0.0
2013-08-29 17:13:11,16.0,0.6333333333333333,0.0
2013-08-29 17:18:12,13.0,0.5,0.0
2013-08-29 17:23:12,15.0,0.5833333333333334,0.0
2013-08-29 17:28:12,16.0,0.6333333333333333,0.0
2013-08-29 17:33:12,15.0,0.6,0.0
2013-08-29 17:38:12,17.0,0.6666666666666667,0.0
2013-08-29 17:43:12,15.0,0.5833333333333334,0.0
2013-08-29 17:48:12,13.0,0.5166666666666666,0.0
2013-08-29 17:53:12,16.0,0.6333333333333333,0.0
2013-08-29 17:58:12,17.0,0.65,0.0
2013-08-29 18:03:12,15.0,0.6,0.0
2013-08-29 18:08:12,15.0,0.6,0.0
2013-08-29 18:13:12,15.0,0.5833333333333334,0.0
2013-08-29 18:18:12,14.0,0.5333333333333333,0.0
2013-08-29 18:23:12,14.0,0.5666666666666667,0.0
2013-08-29 18:28:12,16.0,0.6333333333333333,0.0
2013-08-29 18:33:12,16.0,0.6333333333333333,0.0
2013-08-29 18:38:12,15.0,0.5833333333333334,0.0
2013-08-29 18:43:12,17.0,0.65,0.0
2013-08-29 18:48:12,14.0,0.5666666666666667,0.0
2013-08-29 18:53:12,13.0,0.5,0.0
2013-08-29 18:58:12,15.0,0.6,0.0
2013-08-29 19:03:12,16.0,0.6333333333333333,0.0
2013-08-29 19:08:12,15.0,0.6,0.0
2013-08-29 19:13:12,15.0,0.6,0.0
2013-08-29 19:18:12,15.0,0.5833333333333334,0.0
2013-08-29 19:23:12,16.0,0.6166666666666667,0.0
2013-08-29 19:28:12,14.0,0.55,0.0
2013-08-29 19:33:12,15.0,0.6,0.0
2013-08-29 19:38:12,15.0,0.5833333333333334,0.0
2013-08-29 19:43:11,14.0,0.55,0.0
2013-08-29 19:48:11,14.0,0.5333333333333333,0.0
2013-08-29 19:53:12,14.0,0.5333333333333333,0.0
2013-08-29 19:58:12,17.0,0.65,0.0
2013-08-29 20:03:12,14.0,0.5666666666666667,0.0
2013-08-29 20:08:12,13.0,0.5166666666666666,0.0
2013-08-29 20:13:12,14.0,0.5666666666666667,0.0
2013-08-29 20:18:12,14.0,0.5666666666666667,0.0
2013-08-29 20:23:12,13.0,0.5,0.0
2013-08-29 20:28:12,18.0,0.6964285714285714,0.0
2013-08-29 20:33:12,17.0,0.6666666666666667,0.0
2013-08-29 20:38:12,14.0,0.5666666666666667,0.0
2013-08-29 20:43:12,16.0,0.6166666666666667,0.0
2013-08-29 20:48:12,15.0,0.6,0.0
2013-08-29 20:53:12,13.0,0.5166666666666666,0.0
2013-08-29 20:58:12,15.0,0.6,0.0
2013-08-29 21:03:12,17.0,0.6607142857142857,0.0
2013-08-29 21:08:12,15.0,0.6,0.0
2013-08-29 21:13:12,14.0,0.5666666666666667,0.0
2013-08-29 21:18:12,14.0,0.55,0.0
2013-08-29 21:23:12,14.0,0.5333333333333333,0.0
2013-08-29 21:28:12,17.0,0.6666666666666667,0.0
2013-08-29 21:33:12,18.0,0.7,0.0
2013-08-29 21:38:12,16.0,0.6166666666666667,0.0
2013-08-29 21:43:12,14.0,0.5357142857142857,0.0
2013-08-29 21:48:12,18.0,0.7166666666666667,0.0
2013-08-29 21:53:12,16.0,0.6166666666666667,0.0
2013-08-29 21:58:12,15.0,0.6,0.0
2013-08-29 22:03:12,16.0,0.6166666666666667,0.0
2013-08-29 22:08:12,14.0,0.5333333333333333,0.0
2013-08-29 22:13:12,13.0,0.5,0.0
2013-08-29 22:18:12,16.0,0.5666666666666667,0.2666664123535156
2013-08-29 22:23:12,16.0,0.55,0.33333301544189453
2013-08-29 22:28:12,13.0,0.5166666666666666,0.0
2013-08-29 22:33:13,18.0,0.7166666666666667,0.0
2013-08-29 22:38:13,18.0,0.7166666666666667,0.0
2013-08-29 22:43:13,18.0,0.7,0.0
2013-08-29 22:48:13,17.0,0.65,0.0
2013-08-29 22:53:13,17.0,0.6666666666666667,0.0
2013-08-29 22:58:13,16.0,0.6166666666666667,0.0
2013-08-29 23:03:13,19.0,0.7333333333333333,0.0
2013-08-29 23:08:13,19.0,0.7333333333333333,0.0
2013-08-29 23:13:13,14.0,0.5535714285714285,0.0
2013-08-29 23:18:13,17.0,0.65,0.0
2013-08-29 23:23:13,17.0,0.6666666666666667,0.0
2013-08-29 23:28:13,18.0,0.7,0.0
2013-08-29 23:33:13,19.0,0.7333333333333333,0.0
2013-08-29 23:38:13,17.0,0.65,0.0
2013-08-29 23:43:13,14.0,0.5666666666666667,0.0
2013-08-29 23:48:13,15.0,0.6,0.0
2013-08-29 23:53:13,17.0,0.65,0.0
2013-08-29 23:58:13,14.0,0.55,0.0
2013-08-30 00:03:13,17.0,0.65,0.0
2013-08-30 00:08:13,15.0,0.6,0.0
2013-08-30 00:13:13,16.0,0.6333333333333333,0.0
2013-08-30 00:18:13,15.0,0.5833333333333334,0.0
2013-08-30 00:23:13,16.0,0.6166666666666667,0.0
2013-08-30 00:28:13,16.0,0.6333333333333333,0.0
2013-08-30 00:33:13,15.0,0.5833333333333334,0.0
2013-08-30 00:38:13,17.0,0.65,0.0
2013-08-30 00:43:13,14.0,0.55,0.0
2013-08-30 00:48:13,14.0,0.55,0.0
2013-08-30 00:53:14,15.0,0.5833333333333334,0.0
2013-08-30 00:58:14,16.0,0.6166666666666667,0.0
2013-08-30 01:03:14,33.0,1.1833333333333331,0.5999994277954102
2013-08-30 01:08:14,16.0,0.6166666666666667,0.0
2013-08-30 01:13:14,15.0,0.6,0.0
2013-08-30 01:18:14,13.0,0.5,0.0
2013-08-30 01:23:14,17.0,0.6666666666666667,0.0
2013-08-30 01:28:14,15.0,0.6,0.0
2013-08-30 01:33:14,17.0,0.6833333333333332,0.0
2013-08-30 01:38:14,14.0,0.5666666666666667,0.0
2013-08-30 01:43:14,15.0,0.55,0.1333332061767578
2013-08-30 01:48:14,17.0,0.6166666666666667,0.33333301544189453
2013-08-30 01:53:14,17.0,0.65,0.19999980926513672
2013-08-30 01:58:14,15.0,0.5833333333333334,0.0
2013-08-30 02:03:14,15.0,0.5833333333333334,0.0
2013-08-30 02:08:14,15.0,0.5714285714285715,0.0
2013-08-30 02:13:14,17.0,0.65,0.0
2013-08-30 02:18:14,13.0,0.5166666666666666,0.0
2013-08-30 02:23:14,18.0,0.7,0.0
2013-08-30 02:28:14,18.0,0.7,0.0
2013-08-30 02:33:14,14.0,0.55,0.0
2013-08-30 02:38:14,17.0,0.6166666666666667,0.19999980926513672
2013-08-30 02:43:14,14.0,0.55,0.0
2013-08-30 02:48:14,13.0,0.5166666666666666,0.0
2013-08-30 02:53:14,18.0,0.7,0.0
2013-08-30 02:58:14,17.0,0.6833333333333332,0.0
2013-08-30 03:03:14,18.0,0.7,0.0
2013-08-30 03:08:14,18.0,0.6333333333333333,0.33333301544189453
2013-08-30 03:13:14,18.0,0.6,0.5333328247070312
2013-08-30 03:18:14,14.0,0.5666666666666667,0.0
2013-08-30 03:23:14,36.0,1.2833333333333334,0.7999992370605469
2013-08-30 03:28:14,28.0,0.7321428571428571,2.0714265959603444
2013-08-30 03:33:14,17.0,0.6666666666666667,0.0
2013-08-30 03:38:14,17.0,0.6666666666666667,0.0
2013-08-30 03:43:15,16.0,0.625,0.0
2013-08-30 03:48:15,18.0,0.6,0.5999994277954102
2013-08-30 03:53:15,18.0,0.6333333333333333,0.39999961853027344
2013-08-30 03:58:15,16.0,0.6333333333333333,0.0
2013-08-30 04:03:15,16.0,0.625,0.0
2013-08-30 04:08:15,14.0,0.55,0.0
2013-08-30 04:13:15,15.0,0.6,0.0
2013-08-30 04:18:15,14.0,0.55,0.0
2013-08-30 04:23:15,16.0,0.6333333333333333,0.0
2013-08-30 04:28:15,18.0,0.6964285714285714,0.0
2013-08-30 04:33:15,15.0,0.6,0.0
2013-08-30 04:38:14,14.0,0.5666666666666667,0.0
2013-08-30 04:43:14,15.0,0.5714285714285715,0.0
2013-08-30 04:48:14,15.0,0.6071428571428572,0.0
2013-08-30 04:53:14,15.0,0.5892857142857143,0.0
2013-08-30 04:58:14,17.0,0.65,0.0
2013-08-30 05:03:14,16.0,0.6166666666666667,0.0
2013-08-30 05:08:14,13.0,0.5166666666666666,0.0
2013-08-30 05:13:14,18.0,0.6666666666666667,0.2666664123535156
2013-08-30 05:18:14,15.0,0.5535714285714285,0.21428550992693218
2013-08-30 05:23:14,14.0,0.5666666666666667,0.0
2013-08-30 05:28:14,18.0,0.6607142857142857,0.21428550992693218
2013-08-30 05:33:14,19.0,0.6666666666666667,0.5333328247070312
2013-08-30 05:38:14,14.0,0.5333333333333333,0.0
2013-08-30 05:43:14,15.0,0.6,0.0
2013-08-30 05:48:14,18.0,0.7166666666666667,0.0
2013-08-30 05:53:14,17.0,0.65,0.0
2013-08-30 05:58:14,17.0,0.65,0.0
2013-08-30 06:03:14,14.0,0.5666666666666667,0.0
2013-08-30 06:08:14,13.0,0.5166666666666666,0.0
2013-08-30 06:13:14,14.0,0.5666666666666667,0.0
2013-08-30 06:18:14,17.0,0.6833333333333332,0.0
2013-08-30 06:23:14,14.0,0.5357142857142857,0.0
2013-08-30 06:28:14,16.0,0.625,0.0
2013-08-30 06:33:15,17.0,0.65,0.0
2013-08-30 06:38:15,14.0,0.55,0.0
2013-08-30 06:43:15,14.0,0.55,0.0
2013-08-30 06:48:15,16.0,0.6166666666666667,0.0
2013-08-30 06:53:15,15.0,0.5833333333333334,0.0
2013-08-30 06:58:15,15.0,0.6,0.0
2013-08-30 07:03:15,15.0,0.6071428571428572,0.0
2013-08-30 07:08:15,15.0,0.6,0.0
2013-08-30 07:13:15,14.0,0.5535714285714285,0.0
2013-08-30 07:18:15,15.0,0.6,0.0
2013-08-30 07:23:15,15.0,0.6,0.0
2013-08-30 07:28:15,16.0,0.6333333333333333,0.0
2013-08-30 07:33:15,16.0,0.6428571428571429,0.0
2013-08-30 07:38:15,14.0,0.55,0.0
2013-08-30 07:43:15,14.0,0.5333333333333333,0.0
2013-08-30 07:48:15,16.0,0.6166666666666667,0.0
2013-08-30 07:53:15,18.0,0.6666666666666667,0.33333301544189453
2013-08-30 07:58:15,16.0,0.6,0.1333332061767578
2013-08-30 08:03:15,16.0,0.6333333333333333,0.0
2013-08-30 08:08:15,14.0,0.5666666666666667,0.0
2013-08-30 08:13:15,14.0,0.5333333333333333,0.0
2013-08-30 08:18:15,15.0,0.5714285714285715,0.0
2013-08-30 08:23:15,15.0,0.55,0.19999980926513672
2013-08-30 08:28:15,14.0,0.5333333333333333,0.0
2013-08-30 08:33:15,16.0,0.6166666666666667,0.0
2013-08-30 08:38:15,14.0,0.5357142857142857,0.0
2013-08-30 08:43:15,13.0,0.5,0.0
2013-08-30 08:48:15,14.0,0.5666666666666667,0.0
2013-08-30 08:53:15,15.0,0.6071428571428572,0.0
2013-08-30 08:58:15,13.0,0.5,0.0
2013-08-30 09:03:15,16.0,0.6,0.19999980926513672
2013-08-30 09:08:15,17.0,0.65,0.0
2013-08-30 09:13:15,13.0,0.5,0.0
2013-08-30 09:18:15,15.0,0.5892857142857143,0.0
2013-08-30 09:23:15,18.0,0.7142857142857143,0.0
2013-08-30 09:28:15,14.0,0.5333333333333333,0.0
2013-08-30 09:33:15,15.0,0.5833333333333334,0.0
2013-08-30 09:38:15,15.0,0.5833333333333334,0.0
2013-08-30 09:43:16,14.0,0.5666666666666667,0.0
2013-08-30 09:48:16,15.0,0.6,0.0
2013-08-30 09:53:16,16.0,0.6333333333333333,0.0
2013-08-30 09:58:16,14.0,0.55,0.0
2013-08-30 10:03:16,14.0,0.55,0.0
2013-08-30 10:08:16,15.0,0.6,0.0
2013-08-30 10:13:16,15.0,0.5833333333333334,0.0
2013-08-30 10:18:16,16.0,0.6166666666666667,0.0
2013-08-30 10:23:16,17.0,0.6833333333333332,0.0
2013-08-30 10:28:16,17.0,0.6833333333333332,0.0
2013-08-30 10:33:16,14.0,0.5666666666666667,0.0
2013-08-30 10:38:16,14.0,0.5666666666666667,0.0
2013-08-30 10:43:16,15.0,0.5833333333333334,0.0
2013-08-30 10:48:16,14.0,0.5333333333333333,0.0
2013-08-30 10:53:16,17.0,0.6833333333333332,0.0
2013-08-30 10:58:16,15.0,0.6,0.0
2013-08-30 11:03:16,13.0,0.5166666666666666,0.0
2013-08-30 11:08:16,14.0,0.55,0.0
2013-08-30 11:13:16,14.0,0.5666666666666667,0.0
2013-08-30 11:18:16,17.0,0.65,0.0
2013-08-30 11:23:16,16.0,0.6333333333333333,0.0
2013-08-30 11:28:16,16.0,0.6333333333333333,0.0
2013-08-30 11:33:16,14.0,0.5666666666666667,0.0
2013-08-30 11:38:16,17.0,0.6833333333333332,0.0
2013-08-30 11:43:16,16.0,0.6166666666666667,0.0
2013-08-30 11:48:16,13.0,0.5,0.0
2013-08-30 11:53:16,17.0,0.65,0.0
2013-08-30 11:58:16,14.0,0.5666666666666667,0.0
2013-08-30 12:03:16,13.0,0.5166666666666666,0.0
2013-08-30 12:08:16,16.0,0.6333333333333333,0.0
2013-08-30 12:13:17,17.0,0.65,0.0
2013-08-30 12:18:17,16.0,0.6333333333333333,0.0
2013-08-30 12:23:17,16.0,0.6333333333333333,0.0
2013-08-30 12:28:17,17.0,0.6666666666666667,0.0
2013-08-30 12:33:17,14.0,0.55,0.0
2013-08-30 12:38:17,16.0,0.6333333333333333,0.0
2013-08-30 12:43:17,17.0,0.6666666666666667,0.0
2013-08-30 12:48:17,15.0,0.6,0.0
2013-08-30 12:53:17,16.0,0.6333333333333333,0.0
2013-08-30 12:58:17,17.0,0.65,0.0
2013-08-30 13:03:17,13.0,0.5166666666666666,0.0
2013-08-30 13:08:17,14.0,0.5333333333333333,0.0
2013-08-30 13:13:17,17.0,0.65,0.0
2013-08-30 13:18:17,17.0,0.6166666666666667,0.33333301544189453
2013-08-30 13:23:17,17.0,0.6166666666666667,0.19999980926513672
2013-08-30 13:28:17,17.0,0.6833333333333332,0.0
2013-08-30 13:33:17,15.0,0.5833333333333334,0.0
2013-08-30 13:38:17,14.0,0.5666666666666667,0.0
2013-08-30 13:43:17,19.0,0.7333333333333333,0.0
2013-08-30 13:48:16,18.0,0.7166666666666667,0.0
2013-08-30 13:53:16,14.0,0.5666666666666667,0.0
2013-08-30 13:58:16,14.0,0.55,0.0
2013-08-30 14:03:16,15.0,0.6,0.0
2013-08-30 14:08:16,13.0,0.5,0.0
2013-08-30 14:13:16,16.0,0.6166666666666667,0.0
2013-08-30 14:18:16,18.0,0.7,0.0
2013-08-30 14:23:16,15.0,0.5833333333333334,0.0
2013-08-30 14:28:16,17.0,0.6,0.33333301544189453
2013-08-30 14:33:16,15.0,0.55,0.19999980926513672
2013-08-30 14:38:16,17.0,0.6166666666666667,0.19999980926513672
2013-08-30 14:43:16,17.0,0.6666666666666667,0.0
2013-08-30 14:48:17,17.0,0.65,0.0
2013-08-30 14:53:17,17.0,0.6833333333333332,0.0
2013-08-30 14:58:17,16.0,0.6333333333333333,0.0
2013-08-30 15:03:17,15.0,0.5833333333333334,0.0
