Date,Timestamp [ms],Requests generated,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%]
2013-08-18 12:06:33,1376807793,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-18 12:11:33,1376808093,18,11703.99824,81.92798768,0.7,67108864.0,0.0,0.0
2013-08-18 12:16:33,1376808393,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-18 12:21:33,1376808693,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 12:26:33,1376808993,17,11703.99824,78.02665493333333,0.6666666666666667,67108864.0,0.0,0.0
2013-08-18 12:31:33,1376809293,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 12:36:33,1376809593,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 12:41:34,1376809894,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 12:46:34,1376810194,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 12:51:34,1376810494,14,11703.99824,64.37199032000001,0.55,67108864.0,44739.2,0.0666666030883789
2013-08-18 12:56:34,1376810794,19,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,536870.4,0.7999992370605469
2013-08-18 13:01:34,1376811094,17,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,89478.4,0.1333332061767578
2013-08-18 13:06:34,1376811394,13,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,0.0,0.0
2013-08-18 13:11:34,1376811694,19,11703.99824,85.82932042666667,0.7333333333333333,67108864.0,0.0,0.0
2013-08-18 13:16:34,1376811994,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-18 13:21:34,1376812294,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 13:26:34,1376812594,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 13:31:34,1376812894,15,11703.99824,68.96998962857144,0.5892857142857143,67108864.0,0.0,0.0
2013-08-18 13:36:34,1376813194,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-18 13:41:34,1376813494,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 13:46:34,1376813794,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 13:51:34,1376814094,13,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,0.0,0.0
2013-08-18 13:56:34,1376814394,17,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,134217.6,0.19999980926513672
2013-08-18 14:01:34,1376814694,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 14:06:34,1376814994,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 14:11:34,1376815294,15,11703.99824,68.96998962857144,0.5892857142857143,67108864.0,0.0,0.0
2013-08-18 14:16:34,1376815594,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-18 14:21:34,1376815894,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 14:26:34,1376816194,15,11703.99824,71.05998931428573,0.6071428571428572,67108864.0,0.0,0.0
2013-08-18 14:31:34,1376816494,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-18 14:36:34,1376816794,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 14:41:34,1376817094,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 14:46:34,1376817394,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-18 14:51:34,1376817694,16,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,357913.6,0.5333328247070312
2013-08-18 14:56:34,1376817994,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 15:01:34,1376818294,17,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0
2013-08-18 15:06:34,1376818594,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 15:11:34,1376818894,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 15:16:34,1376819194,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 15:21:34,1376819494,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 15:26:34,1376819794,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 15:31:34,1376820094,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 15:36:34,1376820394,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 15:41:34,1376820694,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 15:46:34,1376820994,17,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0
2013-08-18 15:51:34,1376821294,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 15:56:34,1376821594,13,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0
2013-08-18 16:01:34,1376821894,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 16:06:34,1376822194,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 16:11:34,1376822494,13,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0
2013-08-18 16:16:34,1376822794,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 16:21:34,1376823094,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 16:26:34,1376823394,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 16:31:34,1376823694,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-18 16:36:35,1376823995,15,11703.99824,64.37199032000001,0.55,67108864.0,178956.8,0.2666664123535156
2013-08-18 16:41:35,1376824295,15,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,134217.6,0.19999980926513672
2013-08-18 16:46:35,1376824595,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-18 16:51:35,1376824895,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-18 16:56:35,1376825195,13,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,0.0,0.0
2013-08-18 17:01:35,1376825495,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 17:06:35,1376825795,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 17:11:35,1376826095,13,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0
2013-08-18 17:16:35,1376826395,15,11703.99824,64.37199032000001,0.55,67108864.0,134217.6,0.19999980926513672
2013-08-18 17:21:35,1376826695,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 17:26:35,1376826995,13,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0
2013-08-18 17:31:35,1376827295,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-18 17:36:35,1376827595,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 17:41:35,1376827895,13,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0
2013-08-18 17:46:35,1376828195,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 17:51:35,1376828495,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 17:56:35,1376828795,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 18:01:35,1376829095,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 18:06:35,1376829395,17,11703.99824,79.97732130666667,0.6833333333333332,67108864.0,0.0,0.0
2013-08-18 18:11:35,1376829695,13,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,0.0,0.0
2013-08-18 18:16:35,1376829995,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-18 18:21:35,1376830295,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 18:26:35,1376830595,13,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,0.0,0.0
2013-08-18 18:31:35,1376830895,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 18:36:35,1376831195,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-18 18:41:35,1376831495,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 18:46:36,1376831796,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 18:51:36,1376832096,16,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,178956.8,0.2666664123535156
2013-08-18 18:56:36,1376832396,17,11703.99824,76.07598856,0.65,67108864.0,134217.6,0.19999980926513672
2013-08-18 19:01:36,1376832696,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-18 19:06:36,1376832996,19,11703.99824,87.7799868,0.75,67108864.0,0.0,0.0
2013-08-18 19:11:36,1376833296,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-18 19:16:36,1376833596,13,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0
2013-08-18 19:21:36,1376833896,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 19:26:36,1376834196,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 19:31:35,1376834495,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 19:36:35,1376834795,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 19:41:35,1376835095,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 19:46:35,1376835395,13,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0
2013-08-18 19:51:35,1376835695,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 19:56:35,1376835995,17,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0
2013-08-18 20:01:35,1376836295,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 20:06:35,1376836595,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 20:11:35,1376836895,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 20:16:35,1376837195,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 20:21:35,1376837495,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 20:26:35,1376837795,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-18 20:31:36,1376838096,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-18 20:36:36,1376838396,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 20:41:36,1376838696,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-18 20:46:36,1376838996,13,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,0.0,0.0
2013-08-18 20:51:36,1376839296,33,11703.99824,146.299978,1.25,67108864.0,134217.6,0.19999980926513672
2013-08-18 20:56:36,1376839596,21,11703.99824,85.82932042666667,0.7333333333333333,67108864.0,357913.6,0.5333328247070312
2013-08-18 21:01:36,1376839896,18,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,268435.2,0.39999961853027344
2013-08-18 21:06:36,1376840196,17,11703.99824,70.22398944000001,0.6,67108864.0,313174.4,0.4666662216186524
2013-08-18 21:11:36,1376840496,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,89478.4,0.1333332061767578
2013-08-18 21:16:36,1376840796,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-18 21:21:36,1376841096,17,11703.99824,78.02665493333333,0.6666666666666667,67108864.0,0.0,0.0
2013-08-18 21:26:36,1376841396,17,11703.99824,79.97732130666667,0.6833333333333332,67108864.0,0.0,0.0
2013-08-18 21:31:36,1376841696,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 21:36:36,1376841996,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 21:41:36,1376842296,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 21:46:36,1376842596,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 21:51:36,1376842896,13,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0
2013-08-18 21:56:36,1376843196,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 22:01:36,1376843496,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-18 22:06:36,1376843796,15,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,134217.6,0.19999980926513672
2013-08-18 22:11:36,1376844096,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 22:16:36,1376844396,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-18 22:21:36,1376844696,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 22:26:36,1376844996,17,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0
2013-08-18 22:31:36,1376845296,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-18 22:36:36,1376845596,13,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0
2013-08-18 22:41:36,1376845896,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 22:46:36,1376846196,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 22:51:36,1376846496,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-18 22:56:36,1376846796,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-18 23:01:36,1376847096,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 23:06:36,1376847396,13,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0
2013-08-18 23:11:36,1376847696,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-18 23:16:36,1376847996,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-18 23:21:36,1376848296,13,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,0.0,0.0
2013-08-18 23:26:36,1376848596,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-18 23:31:36,1376848896,17,11703.99824,78.02665493333333,0.6666666666666667,67108864.0,0.0,0.0
2013-08-18 23:36:36,1376849196,13,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,0.0,0.0
2013-08-18 23:41:36,1376849496,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-18 23:46:36,1376849796,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-18 23:51:36,1376850096,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-18 23:56:36,1376850396,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-19 00:01:36,1376850696,17,11703.99824,78.02665493333333,0.6666666666666667,67108864.0,0.0,0.0
2013-08-19 00:06:36,1376850996,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 00:11:36,1376851296,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-19 00:16:36,1376851596,17,11703.99824,76.07598856,0.65,67108864.0,44739.2,0.0666666030883789
2013-08-19 00:21:36,1376851896,15,11703.99824,64.37199032000001,0.55,67108864.0,89478.4,0.1333332061767578
2013-08-19 00:26:36,1376852196,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-19 00:31:36,1376852496,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-19 00:36:36,1376852796,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-19 00:41:36,1376853096,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-19 00:46:36,1376853396,17,11703.99824,78.02665493333333,0.6666666666666667,67108864.0,0.0,0.0
2013-08-19 00:51:37,1376853697,18,11703.99824,83.87865405333334,0.7166666666666667,67108864.0,0.0,0.0
2013-08-19 00:56:36,1376853996,33,11703.99824,126.79331426666668,1.0833333333333333,67108864.0,805305.6,1.1999988555908203
2013-08-19 01:01:37,1376854297,17,11703.99824,78.02665493333333,0.6666666666666667,67108864.0,0.0,0.0
2013-08-19 01:06:37,1376854597,18,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,223696.0,0.33333301544189453
2013-08-19 01:11:37,1376854897,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,134217.6,0.19999980926513672
2013-08-19 01:16:37,1376855197,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-19 01:21:37,1376855497,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 01:26:37,1376855797,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-19 01:31:37,1376856097,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-19 01:36:37,1376856397,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 01:41:37,1376856697,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-19 01:46:37,1376856997,17,11703.99824,78.02665493333333,0.6666666666666667,67108864.0,0.0,0.0
2013-08-19 01:51:37,1376857297,17,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0
2013-08-19 01:56:37,1376857597,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-19 02:01:37,1376857897,17,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0
2013-08-19 02:06:37,1376858197,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-19 02:11:37,1376858497,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,134217.6,0.19999980926513672
2013-08-19 02:16:37,1376858797,17,11703.99824,78.02665493333333,0.6666666666666667,67108864.0,0.0,0.0
2013-08-19 02:21:37,1376859097,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-19 02:26:37,1376859397,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-19 02:31:37,1376859697,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 02:36:37,1376859997,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 02:41:37,1376860297,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-19 02:46:37,1376860597,17,11703.99824,70.22398944000001,0.6,67108864.0,268435.2,0.39999961853027344
2013-08-19 02:51:37,1376860897,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-19 02:56:37,1376861197,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-19 03:01:37,1376861497,17,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0
2013-08-19 03:06:37,1376861797,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-19 03:11:37,1376862097,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 03:16:37,1376862397,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-19 03:21:37,1376862697,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-19 03:26:37,1376862997,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-19 03:31:38,1376863298,17,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,134217.6,0.19999980926513672
2013-08-19 03:36:38,1376863598,20,11703.99824,78.02665493333333,0.6666666666666667,67108864.0,402652.8,0.5999994277954102
2013-08-19 03:41:38,1376863898,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 03:46:38,1376864198,19,11703.99824,85.82932042666667,0.7333333333333333,67108864.0,0.0,0.0
2013-08-19 03:51:38,1376864498,18,11703.99824,83.87865405333334,0.7166666666666667,67108864.0,0.0,0.0
2013-08-19 03:56:38,1376864798,18,11703.99824,81.92798768,0.7,67108864.0,0.0,0.0
2013-08-19 04:01:38,1376865098,17,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0
2013-08-19 04:06:38,1376865398,17,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0
2013-08-19 04:11:38,1376865698,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-19 04:16:38,1376865998,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-19 04:21:39,1376866299,17,11703.99824,78.02665493333333,0.6666666666666667,67108864.0,0.0,0.0
2013-08-19 04:26:39,1376866599,17,11703.99824,79.97732130666667,0.6833333333333332,67108864.0,0.0,0.0
2013-08-19 04:31:39,1376866899,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 04:36:39,1376867199,17,11703.99824,79.97732130666667,0.6833333333333332,67108864.0,0.0,0.0
2013-08-19 04:41:40,1376867500,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-19 04:46:41,1376867801,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-19 04:51:41,1376868101,18,11703.99824,81.92798768,0.7,67108864.0,0.0,0.0
2013-08-19 04:56:41,1376868401,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-19 05:01:41,1376868701,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-19 05:06:41,1376869001,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 05:11:41,1376869301,17,11703.99824,79.97732130666667,0.6833333333333332,67108864.0,0.0,0.0
2013-08-19 05:16:41,1376869601,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-19 05:21:41,1376869901,18,11703.99824,83.87865405333334,0.7166666666666667,67108864.0,0.0,0.0
2013-08-19 05:26:41,1376870201,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-19 05:31:41,1376870501,13,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0
2013-08-19 05:36:41,1376870801,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-19 05:41:41,1376871101,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-19 05:46:41,1376871401,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-19 05:51:41,1376871701,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-19 05:56:41,1376872001,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-19 06:01:41,1376872301,13,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,0.0,0.0
2013-08-19 06:06:41,1376872601,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-19 06:11:41,1376872901,15,11703.99824,64.37199032000001,0.55,67108864.0,134217.6,0.19999980926513672
2013-08-19 06:16:41,1376873201,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-19 06:21:41,1376873501,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-19 06:26:41,1376873801,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-19 06:31:41,1376874101,13,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0
2013-08-19 06:36:41,1376874401,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-19 06:41:41,1376874701,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-19 06:46:41,1376875001,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-19 06:51:41,1376875301,17,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0
2013-08-19 06:56:41,1376875601,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-19 07:01:41,1376875901,14,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0
2013-08-19 07:06:41,1376876201,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-19 07:11:41,1376876501,18,11703.99824,81.92798768,0.7,67108864.0,0.0,0.0
2013-08-19 07:16:41,1376876801,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 07:21:41,1376877101,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-19 07:26:41,1376877401,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-19 07:31:41,1376877701,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 07:36:41,1376878001,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-19 07:41:42,1376878302,18,11703.99824,81.92798768,0.7,67108864.0,0.0,0.0
2013-08-19 07:46:42,1376878602,17,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0
2013-08-19 07:51:42,1376878902,18,11703.99824,81.92798768,0.7,67108864.0,0.0,0.0
2013-08-19 07:56:42,1376879202,16,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0
2013-08-19 08:01:42,1376879502,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 08:06:42,1376879802,13,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,0.0,0.0
2013-08-19 08:11:42,1376880102,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-19 08:16:42,1376880402,15,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0
2013-08-19 08:21:42,1376880702,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
2013-08-19 08:26:42,1376881002,15,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0
2013-08-19 08:31:42,1376881302,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 08:36:42,1376881602,14,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0
2013-08-19 08:41:42,1376881902,17,11703.99824,78.02665493333333,0.6666666666666667,67108864.0,0.0,0.0
2013-08-19 08:46:42,1376882202,16,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0
2013-08-19 08:51:42,1376882502,14,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0
